cell_label,x,y,celltype_F,celltype_F_class,area
235,7350,634,VIP,Inhibitory,AnG
241,6304,650,L2/3 IT,Excitatory,AnG
242,8409,653,Astro,Non-neuronal,AnG
244,5958,654,Micro/PVM,Non-neuronal,AnG
246,7389,656,L2/3 IT,Excitatory,AnG
251,7038,665,LAMP5,Inhibitory,AnG
258,6885,676,Astro,Non-neuronal,AnG
261,8014,676,Astro,Non-neuronal,AnG
264,9536,681,L2/3 IT,Excitatory,AnG
269,7789,694,Astro,Non-neuronal,AnG
274,6972,706,Astro,Non-neuronal,AnG
276,6199,710,Oligo,Non-neuronal,AnG
282,5792,721,Endo,Non-neuronal,AnG
284,8484,722,Astro,Non-neuronal,AnG
285,6672,723,Astro,Non-neuronal,AnG
286,8112,725,Oligo,Non-neuronal,AnG
290,4971,740,L2/3 IT,Excitatory,AnG
296,5748,752,SNCG,Inhibitory,AnG
303,5510,756,Astro,Non-neuronal,AnG
304,6500,757,Astro,Non-neuronal,AnG
305,5028,758,Astro,Non-neuronal,AnG
307,6612,760,OPC,Non-neuronal,AnG
309,6407,761,Astro,Non-neuronal,AnG
316,6277,780,Oligo,Non-neuronal,AnG
320,7849,783,OPC,Non-neuronal,AnG
321,9206,784,L2/3 IT,Excitatory,AnG
322,6422,788,L2/3 IT,Excitatory,AnG
324,9328,790,OPC,Non-neuronal,AnG
325,6076,790,Micro/PVM,Non-neuronal,AnG
329,7624,795,Astro,Non-neuronal,AnG
330,6485,797,Astro,Non-neuronal,AnG
335,6013,802,VIP,Inhibitory,AnG
337,4882,804,Oligo,Non-neuronal,AnG
339,5818,808,Oligo,Non-neuronal,AnG
340,7586,809,Oligo,Non-neuronal,AnG
341,7227,810,VIP,Inhibitory,AnG
347,9211,828,Oligo,Non-neuronal,AnG
348,6367,824,L2/3 IT,Excitatory,AnG
350,5315,827,Micro/PVM,Non-neuronal,AnG
353,5931,834,VIP,Inhibitory,AnG
360,6917,848,LAMP5,Inhibitory,AnG
363,8432,853,Micro/PVM,Non-neuronal,AnG
371,9692,867,Micro/PVM,Non-neuronal,AnG
372,6250,867,L2/3 IT,Excitatory,AnG
375,6418,871,OPC,Non-neuronal,AnG
376,7057,872,VIP,Inhibitory,AnG
378,10095,874,Oligo,Non-neuronal,AnG
379,5418,878,VIP,Inhibitory,AnG
380,7544,879,Oligo,Non-neuronal,AnG
381,9362,880,L2/3 IT,Excitatory,AnG
382,6528,878,L2/3 IT,Excitatory,AnG
385,9543,885,Oligo,Non-neuronal,AnG
387,6231,891,Oligo,Non-neuronal,AnG
388,7499,894,VIP,Inhibitory,AnG
393,4166,900,Astro,Non-neuronal,AnG
394,7091,900,VLMC,Non-neuronal,AnG
395,11212,900,L2/3 IT,Excitatory,AnG
399,6048,903,Astro,Non-neuronal,AnG
400,8684,903,Oligo,Non-neuronal,AnG
403,5962,909,L2/3 IT,Excitatory,AnG
405,5452,910,VIP,Inhibitory,AnG
406,8885,911,Micro/PVM,Non-neuronal,AnG
412,7523,914,Astro,Non-neuronal,AnG
414,6117,918,L2/3 IT,Excitatory,AnG
416,5496,920,Astro,Non-neuronal,AnG
420,10013,927,L2/3 IT,Excitatory,AnG
421,11268,932,Astro,Non-neuronal,AnG
422,8118,937,VIP,Inhibitory,AnG
423,6555,937,L2/3 IT,Excitatory,AnG
425,7675,940,Astro,Non-neuronal,AnG
426,8714,938,Oligo,Non-neuronal,AnG
428,11368,941,Astro,Non-neuronal,AnG
429,5589,945,Micro/PVM,Non-neuronal,AnG
430,8178,947,Astro,Non-neuronal,AnG
433,6804,950,L2/3 IT,Excitatory,AnG
434,8649,952,OPC,Non-neuronal,AnG
435,5898,954,Astro,Non-neuronal,AnG
439,8308,958,Oligo,Non-neuronal,AnG
442,6520,962,Micro/PVM,Non-neuronal,AnG
446,9273,968,Astro,Non-neuronal,AnG
450,5288,976,L2/3 IT,Excitatory,AnG
451,6785,978,SNCG,Inhibitory,AnG
461,5749,987,L2/3 IT,Excitatory,AnG
462,7630,985,Micro/PVM,Non-neuronal,AnG
463,8727,986,L2/3 IT,Excitatory,AnG
464,4960,986,L2/3 IT,Excitatory,AnG
465,6475,988,L6 IT Car3,Excitatory,AnG
466,9300,988,Astro,Non-neuronal,AnG
468,6666,994,L2/3 IT,Excitatory,AnG
469,4918,997,Astro,Non-neuronal,AnG
473,5581,1001,Micro/PVM,Non-neuronal,AnG
480,4697,1012,L2/3 IT,Excitatory,AnG
491,6395,1025,L2/3 IT,Excitatory,AnG
492,4754,1029,Micro/PVM,Non-neuronal,AnG
496,9401,1034,Astro,Non-neuronal,AnG
499,6506,1040,L2/3 IT,Excitatory,AnG
501,7736,1045,OPC,Non-neuronal,AnG
506,5945,1051,OPC,Non-neuronal,AnG
515,8202,1061,Oligo,Non-neuronal,AnG
516,10057,1062,L2/3 IT,Excitatory,AnG
521,6531,1062,L2/3 IT,Excitatory,AnG
522,8777,1062,Oligo,Non-neuronal,AnG
524,5290,1063,LAMP5,Inhibitory,AnG
525,6152,1063,Micro/PVM,Non-neuronal,AnG
528,5766,1075,SNCG,Inhibitory,AnG
529,5585,1076,L2/3 IT,Excitatory,AnG
531,7726,1080,LAMP5,Inhibitory,AnG
540,9026,1097,Astro,Non-neuronal,AnG
545,9474,1114,VIP,Inhibitory,AnG
548,5498,1123,Astro,Non-neuronal,AnG
549,5891,1124,Oligo,Non-neuronal,AnG
551,5337,1125,Oligo,Non-neuronal,AnG
552,5995,1125,L2/3 IT,Excitatory,AnG
554,6500,1125,Oligo,Non-neuronal,AnG
555,8510,1128,L2/3 IT,Excitatory,AnG
556,4982,1128,Astro,Non-neuronal,AnG
558,8922,1129,L2/3 IT,Excitatory,AnG
567,6818,1142,L2/3 IT,Excitatory,AnG
568,7034,1142,Astro,Non-neuronal,AnG
570,7512,1141,Micro/PVM,Non-neuronal,AnG
574,6291,1151,L2/3 IT,Excitatory,AnG
575,8286,1148,L2/3 IT,Excitatory,AnG
577,9244,1151,L2/3 IT,Excitatory,AnG
579,8424,1156,L2/3 IT,Excitatory,AnG
580,9527,1153,L2/3 IT,Excitatory,AnG
581,10046,1154,L2/3 IT,Excitatory,AnG
583,9696,1159,L2/3 IT,Excitatory,AnG
586,9725,1164,L2/3 IT,Excitatory,AnG
587,6427,1168,Micro/PVM,Non-neuronal,AnG
590,6671,1170,L2/3 IT,Excitatory,AnG
593,7567,1171,Micro/PVM,Non-neuronal,AnG
594,6358,1172,Oligo,Non-neuronal,AnG
601,7015,1188,Oligo,Non-neuronal,AnG
606,6249,1199,Micro/PVM,Non-neuronal,AnG
612,6673,1204,L2/3 IT,Excitatory,AnG
616,5469,1215,SST,Inhibitory,AnG
621,5857,1220,L2/3 IT,Excitatory,AnG
626,5238,1232,Astro,Non-neuronal,AnG
634,7263,1241,Astro,Non-neuronal,AnG
637,5295,1247,OPC,Non-neuronal,AnG
638,5671,1251,L2/3 IT,Excitatory,AnG
641,9541,1253,L2/3 IT,Excitatory,AnG
644,4732,1258,OPC,Non-neuronal,AnG
645,9960,1259,SST,Inhibitory,AnG
647,4963,1260,SNCG,Inhibitory,AnG
653,11386,1265,SNCG,Inhibitory,AnG
654,5810,1267,L2/3 IT,Excitatory,AnG
655,6873,1267,L2/3 IT,Excitatory,AnG
656,10196,1267,Oligo,Non-neuronal,AnG
658,9815,1276,L2/3 IT,Excitatory,AnG
667,7075,1287,L2/3 IT,Excitatory,AnG
670,6077,1292,Astro,Non-neuronal,AnG
672,5565,1305,Astro,Non-neuronal,AnG
673,5679,1306,Astro,Non-neuronal,AnG
674,7297,1305,SNCG,Inhibitory,AnG
675,9070,1305,Astro,Non-neuronal,AnG
678,5856,1309,Micro/PVM,Non-neuronal,AnG
682,4994,1315,Micro/PVM,Non-neuronal,AnG
684,8088,1317,Oligo,Non-neuronal,AnG
686,9168,1317,VIP,Inhibitory,AnG
687,4860,1322,Micro/PVM,Non-neuronal,AnG
688,8736,1315,Astro,Non-neuronal,AnG
689,6606,1322,L2/3 IT,Excitatory,AnG
693,9201,1327,LAMP5,Inhibitory,AnG
694,6270,1329,VIP,Inhibitory,AnG
695,6523,1327,OPC,Non-neuronal,AnG
697,6020,1333,VIP,Inhibitory,AnG
698,7395,1332,VIP,Inhibitory,AnG
700,9922,1332,L2/3 IT,Excitatory,AnG
705,4807,1338,Astro,Non-neuronal,AnG
710,5815,1344,L2/3 IT,Excitatory,AnG
716,6344,1349,SNCG,Inhibitory,AnG
717,7537,1350,Astro,Non-neuronal,AnG
719,5400,1353,SNCG,Inhibitory,AnG
720,5879,1356,SST,Inhibitory,AnG
721,6633,1355,Oligo,Non-neuronal,AnG
725,4784,1362,Micro/PVM,Non-neuronal,AnG
727,9845,1363,L2/3 IT,Excitatory,AnG
732,4637,1367,Astro,Non-neuronal,AnG
734,7804,1369,Astro,Non-neuronal,AnG
738,8382,1371,Oligo,Non-neuronal,AnG
740,5588,1376,Astro,Non-neuronal,AnG
741,8636,1376,Astro,Non-neuronal,AnG
746,6120,1383,Oligo,Non-neuronal,AnG
747,9966,1382,LAMP5,Inhibitory,AnG
748,8047,1385,LAMP5,Inhibitory,AnG
749,5845,1387,L2/3 IT,Excitatory,AnG
752,6261,1388,VIP,Inhibitory,AnG
756,6432,1398,Chandelier,Inhibitory,AnG
760,4862,1401,L2/3 IT,Excitatory,AnG
763,10146,1406,Endo,Non-neuronal,AnG
765,4425,1408,L2/3 IT,Excitatory,AnG
766,7827,1408,Astro,Non-neuronal,AnG
768,5980,1410,VIP,Inhibitory,AnG
774,9085,1412,Astro,Non-neuronal,AnG
778,4559,1422,SNCG,Inhibitory,AnG
780,7309,1422,Astro,Non-neuronal,AnG
784,4358,1427,Micro/PVM,Non-neuronal,AnG
785,9239,1426,L2/3 IT,Excitatory,AnG
787,7060,1432,L2/3 IT,Excitatory,AnG
788,9767,1436,L2/3 IT,Excitatory,AnG
791,9857,1440,L2/3 IT,Excitatory,AnG
793,7267,1444,VIP,Inhibitory,AnG
795,9885,1440,Oligo,Non-neuronal,AnG
797,8319,1445,Astro,Non-neuronal,AnG
798,10323,1445,VIP,Inhibitory,AnG
799,5900,1446,L2/3 IT,Excitatory,AnG
804,9451,1450,Astro,Non-neuronal,AnG
806,6144,1456,Oligo,Non-neuronal,AnG
812,6949,1463,L2/3 IT,Excitatory,AnG
813,11175,1465,VIP,Inhibitory,AnG
817,9013,1468,Micro/PVM,Non-neuronal,AnG
819,9155,1472,Oligo,Non-neuronal,AnG
823,4496,1478,Oligo,Non-neuronal,AnG
824,5854,1481,Astro,Non-neuronal,AnG
826,8854,1485,Micro/PVM,Non-neuronal,AnG
832,10272,1496,L2/3 IT,Excitatory,AnG
834,6009,1499,L2/3 IT,Excitatory,AnG
837,5209,1501,L2/3 IT,Excitatory,AnG
844,4982,1503,OPC,Non-neuronal,AnG
848,4281,1506,Astro,Non-neuronal,AnG
851,5162,1508,L2/3 IT,Excitatory,AnG
854,7888,1512,Oligo,Non-neuronal,AnG
855,5312,1513,Oligo,Non-neuronal,AnG
858,5327,1516,Micro/PVM,Non-neuronal,AnG
861,7607,1518,Micro/PVM,Non-neuronal,AnG
863,11367,1517,L2/3 IT,Excitatory,AnG
864,6740,1519,L2/3 IT,Excitatory,AnG
866,10122,1528,Astro,Non-neuronal,AnG
867,7242,1529,VIP,Inhibitory,AnG
870,7582,1533,LAMP5,Inhibitory,AnG
871,4234,1535,Oligo,Non-neuronal,AnG
875,11199,1538,Micro/PVM,Non-neuronal,AnG
881,4191,1546,Astro,Non-neuronal,AnG
884,6466,1549,VIP,Inhibitory,AnG
892,6413,1560,SNCG,Inhibitory,AnG
894,8046,1558,Oligo,Non-neuronal,AnG
903,5753,1566,L2/3 IT,Excitatory,AnG
904,10018,1566,Astro,Non-neuronal,AnG
906,6111,1573,L2/3 IT,Excitatory,AnG
907,6957,1571,Oligo,Non-neuronal,AnG
909,9554,1572,VLMC,Non-neuronal,AnG
910,4409,1573,L2/3 IT,Excitatory,AnG
912,6309,1575,VIP,Inhibitory,AnG
913,7747,1576,VIP,Inhibitory,AnG
914,5604,1579,Oligo,Non-neuronal,AnG
917,6998,1582,LAMP5,Inhibitory,AnG
919,5354,1586,VIP,Inhibitory,AnG
920,5692,1586,L2/3 IT,Excitatory,AnG
929,3600,1596,Astro,Non-neuronal,AnG
934,5911,1602,Astro,Non-neuronal,AnG
935,6196,1601,L2/3 IT,Excitatory,AnG
937,4446,1611,Astro,Non-neuronal,AnG
940,11430,1618,VIP,Inhibitory,AnG
942,5265,1626,L2/3 IT,Excitatory,AnG
944,4997,1629,L2/3 IT,Excitatory,AnG
945,11196,1628,Astro,Non-neuronal,AnG
946,6056,1630,OPC,Non-neuronal,AnG
954,6919,1635,OPC,Non-neuronal,AnG
959,4579,1643,Astro,Non-neuronal,AnG
962,4940,1649,VIP,Inhibitory,AnG
963,8675,1646,VIP,Inhibitory,AnG
964,5437,1652,VIP,Inhibitory,AnG
967,4712,1656,Astro,Non-neuronal,AnG
968,4869,1655,L2/3 IT,Excitatory,AnG
969,4549,1658,L2/3 IT,Excitatory,AnG
975,9937,1659,L2/3 IT,Excitatory,AnG
976,10270,1659,Astro,Non-neuronal,AnG
978,7817,1661,LAMP5,Inhibitory,AnG
980,7520,1663,L2/3 IT,Excitatory,AnG
981,11191,1662,L2/3 IT,Excitatory,AnG
982,8415,1665,PAX6,Inhibitory,AnG
984,5311,1668,Astro,Non-neuronal,AnG
988,9234,1673,L2/3 IT,Excitatory,AnG
990,4234,1674,L5 IT,Excitatory,AnG
996,9298,1684,OPC,Non-neuronal,AnG
998,10168,1687,PVALB,Inhibitory,AnG
1000,7401,1688,VIP,Inhibitory,AnG
1001,9036,1692,Astro,Non-neuronal,AnG
1002,5515,1692,L2/3 IT,Excitatory,AnG
1013,5450,1702,L2/3 IT,Excitatory,AnG
1014,6502,1702,L2/3 IT,Excitatory,AnG
1015,7136,1704,LAMP5,Inhibitory,AnG
1018,9104,1713,Astro,Non-neuronal,AnG
1023,5853,1719,L2/3 IT,Excitatory,AnG
1024,3889,1720,PAX6,Inhibitory,AnG
1028,3852,1726,Astro,Non-neuronal,AnG
1029,7885,1725,Micro/PVM,Non-neuronal,AnG
1032,8762,1726,L2/3 IT,Excitatory,AnG
1035,5639,1727,VIP,Inhibitory,AnG
1041,4765,1735,Astro,Non-neuronal,AnG
1044,10150,1738,Micro/PVM,Non-neuronal,AnG
1045,11197,1740,VIP,Inhibitory,AnG
1050,6418,1747,L2/3 IT,Excitatory,AnG
1052,6374,1751,L2/3 IT,Excitatory,AnG
1053,6946,1750,Astro,Non-neuronal,AnG
1055,9185,1756,Astro,Non-neuronal,AnG
1056,5344,1756,L2/3 IT,Excitatory,AnG
1058,6497,1759,L2/3 IT,Excitatory,AnG
1061,5051,1765,L2/3 IT,Excitatory,AnG
1062,8532,1763,Micro/PVM,Non-neuronal,AnG
1066,9772,1769,Oligo,Non-neuronal,AnG
1067,6155,1772,SST,Inhibitory,AnG
1070,8214,1778,PAX6,Inhibitory,AnG
1071,5637,1776,L2/3 IT,Excitatory,AnG
1076,8769,1777,Oligo,Non-neuronal,AnG
1078,9212,1779,Astro,Non-neuronal,AnG
1081,7386,1781,L2/3 IT,Excitatory,AnG
1083,11665,1784,Oligo,Non-neuronal,AnG
1088,12628,1787,PVALB,Inhibitory,AnG
1092,3696,1793,L2/3 IT,Excitatory,AnG
1093,5416,1794,OPC,Non-neuronal,AnG
1096,7877,1796,Astro,Non-neuronal,AnG
1099,5526,1799,Endo,Non-neuronal,AnG
1100,9467,1798,SNCG,Inhibitory,AnG
1102,11198,1796,L2/3 IT,Excitatory,AnG
1103,11577,1798,L2/3 IT,Excitatory,AnG
1107,7232,1803,Astro,Non-neuronal,AnG
1109,3890,1807,L2/3 IT,Excitatory,AnG
1112,9243,1813,Astro,Non-neuronal,AnG
1119,12798,1820,VIP,Inhibitory,AnG
1122,5096,1825,Astro,Non-neuronal,AnG
1125,12483,1823,Oligo,Non-neuronal,AnG
1126,7294,1827,L2/3 IT,Excitatory,AnG
1129,4724,1828,SNCG,Inhibitory,AnG
1130,5514,1828,VLMC,Non-neuronal,AnG
1131,7477,1828,L2/3 IT,Excitatory,AnG
1136,3421,1833,PAX6,Inhibitory,AnG
1137,4980,1834,L2/3 IT,Excitatory,AnG
1138,7546,1834,SST,Inhibitory,AnG
1141,8782,1835,OPC,Non-neuronal,AnG
1147,5039,1840,L2/3 IT,Excitatory,AnG
1150,7627,1843,VIP,Inhibitory,AnG
1153,9613,1845,Astro,Non-neuronal,AnG
1154,9852,1846,L2/3 IT,Excitatory,AnG
1160,7677,1855,Astro,Non-neuronal,AnG
1165,5660,1860,Astro,Non-neuronal,AnG
1166,6289,1860,Astro,Non-neuronal,AnG
1167,7899,1856,Oligo,Non-neuronal,AnG
1168,4997,1860,VIP,Inhibitory,AnG
1170,10400,1861,L2/3 IT,Excitatory,AnG
1173,10291,1866,Chandelier,Inhibitory,AnG
1176,9605,1870,Endo,Non-neuronal,AnG
1177,11646,1876,Endo,Non-neuronal,AnG
1180,5972,1878,LAMP5 LHX6,Inhibitory,AnG
1183,4021,1880,Astro,Non-neuronal,AnG
1192,6753,1885,Astro,Non-neuronal,AnG
1202,9746,1891,L2/3 IT,Excitatory,AnG
1204,6091,1892,L2/3 IT,Excitatory,AnG
1205,6465,1892,OPC,Non-neuronal,AnG
1221,6248,1910,VIP,Inhibitory,AnG
1222,11310,1911,L2/3 IT,Excitatory,AnG
1223,5721,1913,SST,Inhibitory,AnG
1226,9644,1913,LAMP5,Inhibitory,AnG
1236,4307,1920,LAMP5,Inhibitory,AnG
1237,4822,1921,SNCG,Inhibitory,AnG
1238,5968,1925,L2/3 IT,Excitatory,AnG
1242,5900,1927,L2/3 IT,Excitatory,AnG
1247,5309,1934,Micro/PVM,Non-neuronal,AnG
1252,12321,1936,L2/3 IT,Excitatory,AnG
1255,6250,1939,Astro,Non-neuronal,AnG
1259,10169,1940,SNCG,Inhibitory,AnG
1260,10464,1940,L2/3 IT,Excitatory,AnG
1268,3802,1950,SNCG,Inhibitory,AnG
1269,7533,1949,L2/3 IT,Excitatory,AnG
1270,9598,1949,SNCG,Inhibitory,AnG
1271,6386,1951,Chandelier,Inhibitory,AnG
1275,9904,1952,OPC,Non-neuronal,AnG
1278,3961,1956,L2/3 IT,Excitatory,AnG
1279,5504,1957,Micro/PVM,Non-neuronal,AnG
1287,7347,1970,PAX6,Inhibitory,AnG
1289,8114,1971,L2/3 IT,Excitatory,AnG
1290,10068,1973,L2/3 IT,Excitatory,AnG
1294,6109,1978,VIP,Inhibitory,AnG
1297,5289,1979,VIP,Inhibitory,AnG
1298,6321,1980,L2/3 IT,Excitatory,AnG
1299,6782,1979,L2/3 IT,Excitatory,AnG
1300,9537,1982,Oligo,Non-neuronal,AnG
1303,9061,1983,Micro/PVM,Non-neuronal,AnG
1306,4962,1987,L2/3 IT,Excitatory,AnG
1307,5240,1986,Micro/PVM,Non-neuronal,AnG
1314,12606,1989,L4 IT,Excitatory,AnG
1318,8254,1995,Astro,Non-neuronal,AnG
1321,10133,1998,VIP,Inhibitory,AnG
1322,7554,1997,VIP,Inhibitory,AnG
1323,4863,2001,Micro/PVM,Non-neuronal,AnG
1324,10276,2001,L2/3 IT,Excitatory,AnG
1332,9310,2006,L2/3 IT,Excitatory,AnG
1344,8117,2019,Astro,Non-neuronal,AnG
1348,12886,2020,VIP,Inhibitory,AnG
1356,7854,2027,L2/3 IT,Excitatory,AnG
1358,9580,2026,L2/3 IT,Excitatory,AnG
1359,11999,2028,VLMC,Non-neuronal,AnG
1360,12490,2026,Astro,Non-neuronal,AnG
1362,4957,2028,L2/3 IT,Excitatory,AnG
1367,6081,2032,L2/3 IT,Excitatory,AnG
1370,5998,2037,VLMC,Non-neuronal,AnG
1376,7599,2041,Micro/PVM,Non-neuronal,AnG
1379,9968,2042,L2/3 IT,Excitatory,AnG
1381,5088,2043,L2/3 IT,Excitatory,AnG
1385,4596,2048,L2/3 IT,Excitatory,AnG
1394,7417,2053,VIP,Inhibitory,AnG
1395,12039,2054,Micro/PVM,Non-neuronal,AnG
1398,7745,2059,Astro,Non-neuronal,AnG
1399,4778,2060,Oligo,Non-neuronal,AnG
1400,5587,2061,VIP,Inhibitory,AnG
1402,4156,2063,L2/3 IT,Excitatory,AnG
1406,11892,2070,VIP,Inhibitory,AnG
1407,3593,2068,L2/3 IT,Excitatory,AnG
1408,4441,2071,Astro,Non-neuronal,AnG
1409,5086,2070,L2/3 IT,Excitatory,AnG
1411,9081,2070,VIP,Inhibitory,AnG
1412,12915,2072,PVALB,Inhibitory,AnG
1414,10332,2076,Astro,Non-neuronal,AnG
1421,12857,2082,OPC,Non-neuronal,AnG
1423,6910,2087,Astro,Non-neuronal,AnG
1424,7215,2087,Astro,Non-neuronal,AnG
1426,10121,2087,Astro,Non-neuronal,AnG
1429,5648,2089,L2/3 IT,Excitatory,AnG
1431,8792,2092,L2/3 IT,Excitatory,AnG
1436,10251,2098,VIP,Inhibitory,AnG
1437,13081,2098,Astro,Non-neuronal,AnG
1440,10356,2101,Astro,Non-neuronal,AnG
1443,12717,2107,Oligo,Non-neuronal,AnG
1445,5764,2111,L2/3 IT,Excitatory,AnG
1446,6945,2113,Astro,Non-neuronal,AnG
1450,10525,2115,L2/3 IT,Excitatory,AnG
1456,8409,2129,Astro,Non-neuronal,AnG
1462,9127,2132,Oligo,Non-neuronal,AnG
1465,5879,2136,VIP,Inhibitory,AnG
1467,7300,2140,SNCG,Inhibitory,AnG
1471,5449,2143,Micro/PVM,Non-neuronal,AnG
1472,7979,2145,OPC,Non-neuronal,AnG
1473,12201,2145,Astro,Non-neuronal,AnG
1480,12807,2155,Oligo,Non-neuronal,AnG
1484,6489,2160,OPC,Non-neuronal,AnG
1495,6797,2170,L2/3 IT,Excitatory,AnG
1504,8871,2178,Oligo,Non-neuronal,AnG
1506,4622,2180,VLMC,Non-neuronal,AnG
1510,12377,2182,L2/3 IT,Excitatory,AnG
1512,12305,2186,Micro/PVM,Non-neuronal,AnG
1513,5836,2189,Oligo,Non-neuronal,AnG
1514,8003,2187,Astro,Non-neuronal,AnG
1518,5585,2194,L2/3 IT,Excitatory,AnG
1522,3979,2196,L2/3 IT,Excitatory,AnG
1523,4007,2197,Oligo,Non-neuronal,AnG
1524,4604,2195,Micro/PVM,Non-neuronal,AnG
1529,3364,2202,Astro,Non-neuronal,AnG
1532,5373,2206,L2/3 IT,Excitatory,AnG
1534,12604,2216,LAMP5 LHX6,Inhibitory,AnG
1535,12657,2216,L2/3 IT,Excitatory,AnG
1538,7917,2219,Micro/PVM,Non-neuronal,AnG
1539,9711,2220,Micro/PVM,Non-neuronal,AnG
1544,5313,2225,SST,Inhibitory,AnG
1546,3383,2228,Astro,Non-neuronal,AnG
1548,9659,2231,Astro,Non-neuronal,AnG
1550,5844,2232,OPC,Non-neuronal,AnG
1551,9844,2232,L2/3 IT,Excitatory,AnG
1552,3416,2234,Astro,Non-neuronal,AnG
1555,8821,2235,Astro,Non-neuronal,AnG
1558,4444,2238,SNCG,Inhibitory,AnG
1559,9719,2241,Oligo,Non-neuronal,AnG
1561,7618,2238,L2/3 IT,Excitatory,AnG
1564,10074,2244,L2/3 IT,Excitatory,AnG
1567,4015,2246,VIP,Inhibitory,AnG
1568,7352,2247,Astro,Non-neuronal,AnG
1570,5309,2252,OPC,Non-neuronal,AnG
1575,12700,2258,L2/3 IT,Excitatory,AnG
1576,3454,2261,Astro,Non-neuronal,AnG
1577,5490,2260,L2/3 IT,Excitatory,AnG
1579,7386,2261,L2/3 IT,Excitatory,AnG
1580,7620,2263,Oligo,Non-neuronal,AnG
1581,9313,2260,Astro,Non-neuronal,AnG
1584,12479,2263,L2/3 IT,Excitatory,AnG
1587,10545,2266,Astro,Non-neuronal,AnG
1593,3264,2273,LAMP5,Inhibitory,AnG
1596,6627,2283,Chandelier,Inhibitory,AnG
1598,10061,2282,Oligo,Non-neuronal,AnG
1605,7539,2289,L2/3 IT,Excitatory,AnG
1606,10506,2289,L2/3 IT,Excitatory,AnG
1610,7807,2292,Astro,Non-neuronal,AnG
1611,5695,2296,Astro,Non-neuronal,AnG
1612,4657,2298,L2/3 IT,Excitatory,AnG
1613,6466,2297,Oligo,Non-neuronal,AnG
1614,6759,2297,VLMC,Non-neuronal,AnG
1616,7425,2302,L2/3 IT,Excitatory,AnG
1620,9665,2306,Micro/PVM,Non-neuronal,AnG
1627,4701,2317,Endo,Non-neuronal,AnG
1628,12615,2317,Astro,Non-neuronal,AnG
1629,4023,2319,Astro,Non-neuronal,AnG
1633,4214,2326,Astro,Non-neuronal,AnG
1635,10391,2325,Astro,Non-neuronal,AnG
